item	itemLabel,types,coordinates
http://www.wikidata.org/entity/Q1796713	Niederhof,http://www.wikidata.org/entity/Q253019,Point(7.3582 50.9563)
http://www.wikidata.org/entity/Q29878887	Bech,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q1617638	Hiesfeld,http://www.wikidata.org/entity/Q2983893,Point(6.76417 51.5625)
http://www.wikidata.org/entity/Q831793	Pütz,http://www.wikidata.org/entity/Q253019,Point(6.51479 50.997)
http://www.wikidata.org/entity/Q1368614	Burgaltendorf,http://www.wikidata.org/entity/Q253019,Point(7.122222 51.418056)
http://www.wikidata.org/entity/Q22694461	Vorend,http://www.wikidata.org/entity/Q253019,Point(7.07197 51.011735)
http://www.wikidata.org/entity/Q1879740	Lörick,http://www.wikidata.org/entity/Q1852178,Point(6.72778 51.2464)
http://www.wikidata.org/entity/Q1668814	Rölsdorf,http://www.wikidata.org/entity/Q253019,Point(6.46417 50.79)
http://www.wikidata.org/entity/Q1496828	Geber,http://www.wikidata.org/entity/Q253019,Point(7.26351 50.8486)
http://www.wikidata.org/entity/Q2179287	Röcklingen,http://www.wikidata.org/entity/Q253019,Point(7.518611 50.795833)
http://www.wikidata.org/entity/Q2259764	Schüllar,http://www.wikidata.org/entity/Q253019,Point(8.411388888 51.08)
http://www.wikidata.org/entity/Q2533799	Vorderrübach,http://www.wikidata.org/entity/Q253019,Point(7.39722 51.0308)
http://www.wikidata.org/entity/Q1020456	Büddelhagen,http://www.wikidata.org/entity/Q253019,Point(7.43111 50.95)
http://www.wikidata.org/entity/Q537359	Angelsdorf,http://www.wikidata.org/entity/Q253019,Point(6.554527777 50.939908333)
http://www.wikidata.org/entity/Q2462222	Twiehausen,http://www.wikidata.org/entity/Q253019,Point(8.5341 52.3906)
http://www.wikidata.org/entity/Q1304126	Eilpe,http://www.wikidata.org/entity/Q253019,Point(7.493333333 51.346388888)
http://www.wikidata.org/entity/Q1568831	Hahn,http://www.wikidata.org/entity/Q253019,Point(7.76528 50.9686)
http://www.wikidata.org/entity/Q1493244	Gammersbach,http://www.wikidata.org/entity/Q253019,Point(7.22306 50.8894)
http://www.wikidata.org/entity/Q857181	Biefang,http://www.wikidata.org/entity/Q253019,Point(6.81107 51.5103)
http://www.wikidata.org/entity/Q1355502	Erlenbach,http://www.wikidata.org/entity/Q253019,Point(7.38817 51.1893)
http://www.wikidata.org/entity/Q1315872	Hüllhorst,http://www.wikidata.org/entity/Q253019,Point(8.66917 52.2747)
http://www.wikidata.org/entity/Q1282383	Wirtenbach,http://www.wikidata.org/entity/Q253019,Point(7.56833 50.8894)
http://www.wikidata.org/entity/Q1518648	Pettseifen,http://www.wikidata.org/entity/Q253019,Point(7.62028 50.9769)
http://www.wikidata.org/entity/Q817177	Bengelshagen,http://www.wikidata.org/entity/Q253019,Point(7.45611 51.0775)
http://www.wikidata.org/entity/Q29878890	Bilstein,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q2362403	Wingeshausen,http://www.wikidata.org/entity/Q253019,Point(8.289794444 51.069730555)
http://www.wikidata.org/entity/Q15057349	Langendreerholz,http://www.wikidata.org/entity/Q253019,Point(7.340309 51.461869)
http://www.wikidata.org/entity/Q1998674	Nordstadt,http://www.wikidata.org/entity/Q253019,Point(8.69821 52.1367)
http://www.wikidata.org/entity/Q5982	Kreis Siegen-Wittgenstein,http://www.wikidata.org/entity/Q106658,Point(8.17 50.92)
http://www.wikidata.org/entity/Q1458828	Hammerstein,http://www.wikidata.org/entity/Q253019,Point(7.31747 51.1767)
http://www.wikidata.org/entity/Q6214	Kreis Recklinghausen,http://www.wikidata.org/entity/Q106658,Point(7.17 51.67)
http://www.wikidata.org/entity/Q2010335	Oberlückerath,http://www.wikidata.org/entity/Q253019,Point(7.44333 50.8231)
http://www.wikidata.org/entity/Q1250657	Lanstrop,http://www.wikidata.org/entity/Q253019,Point(7.56694 51.5764)
http://www.wikidata.org/entity/Q759353	Auf dem Heede,http://www.wikidata.org/entity/Q253019,Point(7.48226 51.1439)
http://www.wikidata.org/entity/Q1654956	Ruckersfeld,http://www.wikidata.org/entity/Q253019,Point(8.115 50.959722222)
http://www.wikidata.org/entity/Q1602367	Mastbruch,http://www.wikidata.org/entity/Q253019,Point(8.73306 51.7547)
http://www.wikidata.org/entity/Q1593881	Heide,http://www.wikidata.org/entity/Q253019,Point(7.32528 51.1922)
http://www.wikidata.org/entity/Q15056814	Hünshoven,http://www.wikidata.org/entity/Q2983893,Point(6.12472222 50.96305556)
http://www.wikidata.org/entity/Q1340873	Freilingen,http://www.wikidata.org/entity/Q253019,Point(6.7275 50.4128)
http://www.wikidata.org/entity/Q45026167	Rahmede,http://www.wikidata.org/entity/Q253019,Point(7.675 51.2775)
http://www.wikidata.org/entity/Q27869680	Sinsen-Lenkerbeck,http://www.wikidata.org/entity/Q253019,Point(7.151673 51.670682)
http://www.wikidata.org/entity/Q1410545	Zooviertel,http://www.wikidata.org/entity/Q253019,Point(7.11009 51.2442)
http://www.wikidata.org/entity/Q2554555	Wehren,http://www.wikidata.org/entity/Q253019,Point(8.99774 51.9073)
http://www.wikidata.org/entity/Q1030104	Helgersdorf,http://www.wikidata.org/entity/Q253019,Point(8.18 50.8667)
http://www.wikidata.org/entity/Q21039904	Zehntweg,http://www.wikidata.org/entity/Q253019,Point(7.078792 51.018447)
http://www.wikidata.org/entity/Q1547582	Grotenbeck,http://www.wikidata.org/entity/Q253019,Point(7.08558 51.2352)
http://www.wikidata.org/entity/Q1695713	Kesternich,http://www.wikidata.org/entity/Q253019,Point(6.329722222 50.606666666)
http://www.wikidata.org/entity/Q1269652	Dämmerwald,http://www.wikidata.org/entity/Q253019,Point(6.77811 51.7389)
http://www.wikidata.org/entity/Q1727980	Stachelau,http://www.wikidata.org/entity/Q253019,Point(7.8925 51.038611111)
http://www.wikidata.org/entity/Q19288027	Klausenberg,http://www.wikidata.org/entity/Q253019,Point(7.165329 50.963171)
http://www.wikidata.org/entity/Q1251040	Frauenkron,http://www.wikidata.org/entity/Q253019,Point(6.43028 50.3705)
http://www.wikidata.org/entity/Q1452682	Großkatern,http://www.wikidata.org/entity/Q253019,Point(7.30583 51.1208)
http://www.wikidata.org/entity/Q1687932	Schwarzenmoor,http://www.wikidata.org/entity/Q253019,Point(8.733333333 52.138888888)
http://www.wikidata.org/entity/Q2239579	Schlicherum,http://www.wikidata.org/entity/Q253019,Point(6.72235 51.1439)
http://www.wikidata.org/entity/Q1229432	Distelhaus,http://www.wikidata.org/entity/Q253019,Point(7.357 50.9609)
http://www.wikidata.org/entity/Q2592814	Wolsdorf,http://www.wikidata.org/entity/Q253019,Point(7.22306 50.795)
http://www.wikidata.org/entity/Q28325714	Großdorbusch,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q2500388	Urdenbach,http://www.wikidata.org/entity/Q1852178,Point(6.86694 51.1458)
http://www.wikidata.org/entity/Q151308	Fleuth,http://www.wikidata.org/entity/Q253019,Point(6.27667 50.7506)
http://www.wikidata.org/entity/Q20818786	Cederwald,http://www.wikidata.org/entity/Q253019,Point(7.125379 50.984801)
http://www.wikidata.org/entity/Q2282623	Siedlung Grafenbusch,http://www.wikidata.org/entity/Q253019,Point(6.86388 51.4921)
http://www.wikidata.org/entity/Q1310555	Romberg,http://www.wikidata.org/entity/Q253019,Point(7.60444 50.8828)
http://www.wikidata.org/entity/Q2133669	Ravenstein,http://www.wikidata.org/entity/Q253019,Point(7.39611 50.7411)
http://www.wikidata.org/entity/Q2356192	Striefen,http://www.wikidata.org/entity/Q253019,Point(7.34056 50.7592)
http://www.wikidata.org/entity/Q23560847	Nümmen,http://www.wikidata.org/entity/Q253019,Point(7.06359722 51.19689389)
http://www.wikidata.org/entity/Q28109550	Oberklagebach,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q1547065	Grissenbach,http://www.wikidata.org/entity/Q253019,Point(8.17028 50.8872)
http://www.wikidata.org/entity/Q1773953	Kleinwehrhagen,http://www.wikidata.org/entity/Q253019,Point(5.95889 51.0167)
http://www.wikidata.org/entity/Q2233177	Schemmerhausen,http://www.wikidata.org/entity/Q253019,Point(7.65556 50.9511)
http://www.wikidata.org/entity/Q1368639	Rüttenscheid,http://www.wikidata.org/entity/Q253019,Point(7.005278 51.435556)
http://www.wikidata.org/entity/Q1673662	Kreis Geldern,"http://www.wikidata.org/entity/Q5283531, http://www.wikidata.org/entity/Q106658",Point(6.339722222 51.520277777)
http://www.wikidata.org/entity/Q1524730	Gimborn,http://www.wikidata.org/entity/Q253019,Point(7.47694 51.0606)
http://www.wikidata.org/entity/Q1482652	Fürden,http://www.wikidata.org/entity/Q253019,Point(7.37111 51.0864)
http://www.wikidata.org/entity/Q1534645	Nippes,http://www.wikidata.org/entity/Q15632166,Point(6.95833 50.9644)
http://www.wikidata.org/entity/Q19259068	Alte Dombach,http://www.wikidata.org/entity/Q253019,Point(7.154991666 50.994922222)
http://www.wikidata.org/entity/Q1309282	Lichtenbroich,http://www.wikidata.org/entity/Q1852178,Point(6.78333 51.2683)
http://www.wikidata.org/entity/Q15056550	Hardterbroich-Pesch,http://www.wikidata.org/entity/Q253019,Point(6.455495 51.192757)
http://www.wikidata.org/entity/Q19962190	Derne,http://www.wikidata.org/entity/Q253019,Point(7.69430556 51.59430556)
http://www.wikidata.org/entity/Q889054	Bergen,http://www.wikidata.org/entity/Q253019,Point(7.24394 51.5168)
http://www.wikidata.org/entity/Q1736872	Katzem,http://www.wikidata.org/entity/Q253019,Point(6.355 51.0344)
http://www.wikidata.org/entity/Q41516301	Strauch,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q905595	Breidtersteegsmühle,"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q185187, http://www.wikidata.org/entity/Q4632675",Point(7.27037 50.8487)
http://www.wikidata.org/entity/Q19274994	Bergerhöhe (Remscheid),http://www.wikidata.org/entity/Q253019,Point(7.26588869 51.1649437)
http://www.wikidata.org/entity/Q28549942	Kreutzweg,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q1250649	Kirchderne,http://www.wikidata.org/entity/Q253019,Point(7.50778 51.5553)
http://www.wikidata.org/entity/Q2530071	Vogelsaue,http://www.wikidata.org/entity/Q253019,Point(7.11556 51.2496)
http://www.wikidata.org/entity/Q1625856	Homberg-Meiersberg,http://www.wikidata.org/entity/Q253019,Point(6.9277 51.2934)
http://www.wikidata.org/entity/Q3840	Velbert,"http://www.wikidata.org/entity/Q1548518, http://www.wikidata.org/entity/Q42744322",Point(7.041629 51.340048)
http://www.wikidata.org/entity/Q1805008	Langenbroich,http://www.wikidata.org/entity/Q253019,Point(6.456388888 50.741388888)
http://www.wikidata.org/entity/Q29282808	Winterberg,http://www.wikidata.org/entity/Q253019,Point(7.225352 51.010929)
http://www.wikidata.org/entity/Q17124601	Lütke Uentrup,http://www.wikidata.org/entity/Q253019,Point(7.9811 51.7042)
http://www.wikidata.org/entity/Q994082	Brunskappel,http://www.wikidata.org/entity/Q253019,Point(8.4775 51.2783)
http://www.wikidata.org/entity/Q1790972	Kuckenbach,http://www.wikidata.org/entity/Q253019,Point(7.2986 50.8913)
http://www.wikidata.org/entity/Q889006	Bochen,http://www.wikidata.org/entity/Q253019,Point(7.29603 51.1275)
http://www.wikidata.org/entity/Q1309194	Schanze,http://www.wikidata.org/entity/Q253019,Point(8.37436 51.1305)
http://www.wikidata.org/entity/Q6968	Erkrath,http://www.wikidata.org/entity/Q54935786,Point(6.914722222 51.223888888)
http://www.wikidata.org/entity/Q1607101	Isenstedt,http://www.wikidata.org/entity/Q253019,Point(8.66028 52.3444)
http://www.wikidata.org/entity/Q1542589	Sanderhöhe,http://www.wikidata.org/entity/Q253019,Point(7.39861 51.1228)
http://www.wikidata.org/entity/Q1589098	Hau,http://www.wikidata.org/entity/Q253019,Point(7.50778 50.9375)
http://www.wikidata.org/entity/Q2568561	Wiehagen (Hemer),http://www.wikidata.org/entity/Q253019,Point(7.74889 51.3736)
http://www.wikidata.org/entity/Q28124891	Dahlhausen,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q894249	Borth,http://www.wikidata.org/entity/Q253019,Point(6.55833 51.5917)
http://www.wikidata.org/entity/Q827062	Berrenberg,http://www.wikidata.org/entity/Q253019,Point(7.4475 51.0794)
http://www.wikidata.org/entity/Q15058740	Pickartsberg,http://www.wikidata.org/entity/Q253019,Point(7.10481667 51.23400556)
http://www.wikidata.org/entity/Q1534383	Gohr,http://www.wikidata.org/entity/Q253019,Point(6.7178 51.1089)
http://www.wikidata.org/entity/Q2103396	Pomona,http://www.wikidata.org/entity/Q253019,Point(6.69472 51.1808)
http://www.wikidata.org/entity/Q876078	Nehden,http://www.wikidata.org/entity/Q253019,Point(8.637222222 51.435833333)
http://www.wikidata.org/entity/Q990936	Krummenerl,http://www.wikidata.org/entity/Q253019,Point(7.75572 51.08)
http://www.wikidata.org/entity/Q1748535	Kottmannshausen,http://www.wikidata.org/entity/Q253019,Point(7.41222 51.1803)
http://www.wikidata.org/entity/Q19311219	Waag,http://www.wikidata.org/entity/Q253019,Point(7.32747221 51.14836121)
http://www.wikidata.org/entity/Q1568877	Hahnenberg,http://www.wikidata.org/entity/Q253019,Point(7.45222222 51.09277778)
http://www.wikidata.org/entity/Q2130361	Ramsbeck,http://www.wikidata.org/entity/Q253019,Point(8.40056 51.3092)
http://www.wikidata.org/entity/Q895935	Querenburg,http://www.wikidata.org/entity/Q2983893,Point(7.27 51.453888888)
http://www.wikidata.org/entity/Q1524924	Neu-Bottenbroich,http://www.wikidata.org/entity/Q253019,Point(6.72182 50.9144)
http://www.wikidata.org/entity/Q991898	Bruch,http://www.wikidata.org/entity/Q253019,Point(7.39944 50.7847)
http://www.wikidata.org/entity/Q302578	Rahrbach,http://www.wikidata.org/entity/Q253019,Point(7.9775 51.037222222)
http://www.wikidata.org/entity/Q1522909	Scharmede,http://www.wikidata.org/entity/Q253019,Point(8.6333 51.7167)
http://www.wikidata.org/entity/Q1659378	Im Heede,http://www.wikidata.org/entity/Q253019,Point(7.51174 51.1754)
http://www.wikidata.org/entity/Q15110438	Eschenkamp,http://www.wikidata.org/entity/Q253019,Point(7.08630556 51.27175)
http://www.wikidata.org/entity/Q15110957	Freudenberg (Elberfeld),http://www.wikidata.org/entity/Q253019,Point(7.16563889 51.23980556)
http://www.wikidata.org/entity/Q1915674	Meckingsen,http://www.wikidata.org/entity/Q253019,Point(8.07504 51.6014)
http://www.wikidata.org/entity/Q1265872	Girkhausen,http://www.wikidata.org/entity/Q253019,Point(8.45444 51.1161)
http://www.wikidata.org/entity/Q1302339	Eickerhöhe,http://www.wikidata.org/entity/Q253019,Point(7.45221 51.1775)
http://www.wikidata.org/entity/Q32187966	Niederkassel,http://www.wikidata.org/entity/Q253019,Point(7.037777777 50.815)
http://www.wikidata.org/entity/Q1547771	Grouven,http://www.wikidata.org/entity/Q253019,Point(6.6035 50.9361)
http://www.wikidata.org/entity/Q18628413	Külheim,http://www.wikidata.org/entity/Q253019,Point(7.237335 50.977695)
http://www.wikidata.org/entity/Q44291935	Heelden,http://www.wikidata.org/entity/Q253019,Point(6.441666666 51.811666666)
http://www.wikidata.org/entity/Q28837385	Ölken,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q15832634	Lockfinke,http://www.wikidata.org/entity/Q253019,Point(7.17755556 51.28822222)
http://www.wikidata.org/entity/Q1827489	Lippern,http://www.wikidata.org/entity/Q253019,Point(6.86991 51.484)
http://www.wikidata.org/entity/Q1250682	Neuasseln,http://www.wikidata.org/entity/Q253019,Point(7.5625 51.5169)
http://www.wikidata.org/entity/Q1557491	Lohn,"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q15284",Point(6.31083 50.8641)
http://www.wikidata.org/entity/Q2147850	Rheinkamp,http://www.wikidata.org/entity/Q253019,Point(6.61139 51.5069)
http://www.wikidata.org/entity/Q1879715	Lömmelscheid,http://www.wikidata.org/entity/Q253019,Point(7.53089 51.2129)
http://www.wikidata.org/entity/Q5965	Kreis Soest,http://www.wikidata.org/entity/Q106658,Point(8.25 51.58)
http://www.wikidata.org/entity/Q1746144	Kleekamp,http://www.wikidata.org/entity/Q253019,Point(6.876 51.541)
http://www.wikidata.org/entity/Q1785492	Kottsiepen,http://www.wikidata.org/entity/Q253019,Point(7.20949 51.2222)
http://www.wikidata.org/entity/Q740247	Asselborn,http://www.wikidata.org/entity/Q253019,Point(7.19233 50.9988)
http://www.wikidata.org/entity/Q255235	Rommerskirchen,http://www.wikidata.org/entity/Q262166,Point(6.68333 51.03333)
http://www.wikidata.org/entity/Q28842205	Riefnacken,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q14888	Ahaus,"http://www.wikidata.org/entity/Q262166, http://www.wikidata.org/entity/Q54935786, http://www.wikidata.org/entity/Q42744322",Point(7.01344 52.07936)
http://www.wikidata.org/entity/Q44880153	Orsoy-Land,"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q486972",
http://www.wikidata.org/entity/Q2570408	Wildbergerhütte,http://www.wikidata.org/entity/Q253019,Point(7.75167 50.9356)
http://www.wikidata.org/entity/Q432959	Alt-Marl,http://www.wikidata.org/entity/Q253019,Point(7.07969 51.6486)
http://www.wikidata.org/entity/Q19310205	Trotzenburg,http://www.wikidata.org/entity/Q253019,Point(7.19304085 51.00705338)
http://www.wikidata.org/entity/Q28845195	Neuenufer,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q2014990	Oege,http://www.wikidata.org/entity/Q253019,Point(7.30889 51.2389)
http://www.wikidata.org/entity/Q1250595	Bövinghausen,http://www.wikidata.org/entity/Q253019,Point(7.32528 51.5189)
http://www.wikidata.org/entity/Q1588032	Harzheim,http://www.wikidata.org/entity/Q253019,Point(6.68595 50.5503)
http://www.wikidata.org/entity/Q1808468	Lausberge,http://www.wikidata.org/entity/Q253019,Point(7.47666 51.1685)
http://www.wikidata.org/entity/Q15131753	Südlengern,http://www.wikidata.org/entity/Q253019,Point(8.62472222 52.19277778)
http://www.wikidata.org/entity/Q1651482	Nammen,http://www.wikidata.org/entity/Q253019,Point(8.99472 52.2508)
http://www.wikidata.org/entity/Q2497322	Unterbüchel,http://www.wikidata.org/entity/Q253019,Point(7.36944 50.97)
http://www.wikidata.org/entity/Q1304021	Eilendorf (Stadtbezirk),"http://www.wikidata.org/entity/Q4286337, http://www.wikidata.org/entity/Q15284, http://www.wikidata.org/entity/Q2983893",Point(6.1625 50.779444444)
http://www.wikidata.org/entity/Q241866	Willebadessen,"http://www.wikidata.org/entity/Q262166, http://www.wikidata.org/entity/Q3957",Point(9.033055555 51.633055555)
http://www.wikidata.org/entity/Q28147734	Hellhof,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q202787	Herringhausen (Enger),http://www.wikidata.org/entity/Q253019,Point(8.60194 52.1336)
http://www.wikidata.org/entity/Q1419962	Mennkausen,http://www.wikidata.org/entity/Q253019,Point(7.63444 50.9719)
http://www.wikidata.org/entity/Q5400281	Freisenberg,http://www.wikidata.org/entity/Q253019,Point(7.60509 51.2449)
http://www.wikidata.org/entity/Q1169310	Vennebeck,http://www.wikidata.org/entity/Q253019,Point(8.87 52.2156)
http://www.wikidata.org/entity/Q2971	Paderborn,"http://www.wikidata.org/entity/Q1548518, http://www.wikidata.org/entity/Q1549591, http://www.wikidata.org/entity/Q262166, http://www.wikidata.org/entity/Q42744322, http://www.wikidata.org/entity/Q707813",Point(8.766666666 51.716666666)
http://www.wikidata.org/entity/Q24816568	Bettenkamp,http://www.wikidata.org/entity/Q253019,Point(6.6098 51.4321)
http://www.wikidata.org/entity/Q2168708	Rothenuffeln,http://www.wikidata.org/entity/Q253019,Point(8.79556 52.2883)
http://www.wikidata.org/entity/Q1301507	Eichen,http://www.wikidata.org/entity/Q253019,Point(7.23583 50.8475)
http://www.wikidata.org/entity/Q1178968	Daxborn,http://www.wikidata.org/entity/Q253019,Point(7.45694 50.9742)
http://www.wikidata.org/entity/Q1496476	Voßbruch,http://www.wikidata.org/entity/Q253019,Point(7.36833 51.0094)
http://www.wikidata.org/entity/Q19687912	Heeg,http://www.wikidata.org/entity/Q253019,Point(7.07558333 51.10761111)
http://www.wikidata.org/entity/Q1225940	Kirchherten,http://www.wikidata.org/entity/Q253019,Point(6.486116666 51.006752777)
http://www.wikidata.org/entity/Q865510	Birken,http://www.wikidata.org/entity/Q253019,Point(7.34861 51.2347)
http://www.wikidata.org/entity/Q1019667	Böhlefeldshaus,http://www.wikidata.org/entity/Q253019,Point(7.39611 51.2072)
http://www.wikidata.org/entity/Q1958373	Mühle,http://www.wikidata.org/entity/Q253019,Point(7.55694 51.0072)
http://www.wikidata.org/entity/Q1573621	Hamm,http://www.wikidata.org/entity/Q253019,Point(6.4125 51.2458)
http://www.wikidata.org/entity/Q1572313	Halsterbach,http://www.wikidata.org/entity/Q253019,Point(7.69639 51.0028)
http://www.wikidata.org/entity/Q47012203	Walsum,http://www.wikidata.org/entity/Q253019,Point(6.717416666 51.526694444)
http://www.wikidata.org/entity/Q1549583	Holzhausen-Externsteine,http://www.wikidata.org/entity/Q253019,Point(8.90468 51.8763)
http://www.wikidata.org/entity/Q19965707	Reiser,http://www.wikidata.org/entity/Q253019,Point(7.153752 50.957885)
http://www.wikidata.org/entity/Q2452814	Triebel,http://www.wikidata.org/entity/Q253019,Point(7.11834 51.2834)
http://www.wikidata.org/entity/Q865895	Birth,http://www.wikidata.org/entity/Q253019,Point(7.01833 51.34)
http://www.wikidata.org/entity/Q16018	Steinfurt,"http://www.wikidata.org/entity/Q54935786, http://www.wikidata.org/entity/Q262166, http://www.wikidata.org/entity/Q42744322",Point(7.33664 52.15045)
http://www.wikidata.org/entity/Q1433306	Schwelentrup,http://www.wikidata.org/entity/Q253019,Point(9.02458 52.0485)
http://www.wikidata.org/entity/Q1382429	Hinterscharde,http://www.wikidata.org/entity/Q253019,Point(7.51778 51.0892)
http://www.wikidata.org/entity/Q2390512	Talle,http://www.wikidata.org/entity/Q253019,Point(8.90659 52.0965)
http://www.wikidata.org/entity/Q241761	Nieheim,"http://www.wikidata.org/entity/Q262166, http://www.wikidata.org/entity/Q707813, http://www.wikidata.org/entity/Q42744322",Point(9.109722222 51.799722222)
http://www.wikidata.org/entity/Q2056328	Pastoratshof,http://www.wikidata.org/entity/Q253019,Point(7.33 51.2419)
http://www.wikidata.org/entity/Q18612782	Wohn,http://www.wikidata.org/entity/Q253019,Point(7.216768 50.982241)
http://www.wikidata.org/entity/Q56034025	Stahldorf,http://www.wikidata.org/entity/Q253019,Point(6.557972222 51.308916666)
http://www.wikidata.org/entity/Q1788289	Kreuzhäuschen,http://www.wikidata.org/entity/Q253019,Point(7.2547 50.8543)
http://www.wikidata.org/entity/Q1536689	Schmalge,http://www.wikidata.org/entity/Q253019,Point(8.6525 52.3981)
http://www.wikidata.org/entity/Q15056329	Gevelndorf,http://www.wikidata.org/entity/Q253019,Point(7.62166667 51.24055556)
http://www.wikidata.org/entity/Q889291	Bockum,http://www.wikidata.org/entity/Q253019,Point(6.73538 51.3255)
http://www.wikidata.org/entity/Q1343543	Verlar,http://www.wikidata.org/entity/Q253019,Point(8.49056 51.688)
http://www.wikidata.org/entity/Q15055982	Emmelsum,http://www.wikidata.org/entity/Q253019,Point(6.630975 51.620451)
http://www.wikidata.org/entity/Q1816286	Leitmar,http://www.wikidata.org/entity/Q253019,Point(8.86736 51.403)
http://www.wikidata.org/entity/Q1745986	Klausheide,http://www.wikidata.org/entity/Q253019,Point(8.675 51.805)
http://www.wikidata.org/entity/Q2586693	Bommern,http://www.wikidata.org/entity/Q253019,Point(7.337777777 51.424722222)
http://www.wikidata.org/entity/Q2350382	Stirpe,http://www.wikidata.org/entity/Q253019,Point(8.30778 51.6219)
http://www.wikidata.org/entity/Q86474	Niewald,http://www.wikidata.org/entity/Q253019,Point(8.850833333 51.966388888)
http://www.wikidata.org/entity/Q57414474	Rixbeck,http://www.wikidata.org/entity/Q253019,Point(8.385 51.670277777)
http://www.wikidata.org/entity/Q205465	Selgersdorf,http://www.wikidata.org/entity/Q253019,Point(6.408333333 50.8875)
http://www.wikidata.org/entity/Q24175863	Scheiderirlen,"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q486972",
http://www.wikidata.org/entity/Q904672	Bredde,http://www.wikidata.org/entity/Q253019,Point(7.2077 51.2759)
http://www.wikidata.org/entity/Q2010878	Oberschmittensiepen,http://www.wikidata.org/entity/Q253019,Point(7.42278 51.2103)
http://www.wikidata.org/entity/Q1284626	Golzheim,"http://www.wikidata.org/entity/Q486972, http://www.wikidata.org/entity/Q253019",Point(6.579722222 50.839444444)
http://www.wikidata.org/entity/Q1638354	Huppenbroich,http://www.wikidata.org/entity/Q253019,Point(6.317225 50.590444444)
http://www.wikidata.org/entity/Q1109323	Collenberg,http://www.wikidata.org/entity/Q253019,Point(7.52399 51.1769)
http://www.wikidata.org/entity/Q1502334	Genna,http://www.wikidata.org/entity/Q253019,Point(7.615 51.3631)
http://www.wikidata.org/entity/Q27479164	Iseringhausen,http://www.wikidata.org/entity/Q253019,Point(7.779267 50.997782)
http://www.wikidata.org/entity/Q1910891	Matzerath (Erkelenz),http://www.wikidata.org/entity/Q253019,Point(6.28361 51.0786)
http://www.wikidata.org/entity/Q12472	Niederkassel,"http://www.wikidata.org/entity/Q54935786, http://www.wikidata.org/entity/Q262166, http://www.wikidata.org/entity/Q42744322",Point(7.033333333 50.816666666)
http://www.wikidata.org/entity/Q2420842	Thier,http://www.wikidata.org/entity/Q253019,Point(7.368611111 51.079444444)
http://www.wikidata.org/entity/Q1689675	Osberghausen,http://www.wikidata.org/entity/Q253019,Point(7.49222 50.9939)
http://www.wikidata.org/entity/Q1593875	Heide,http://www.wikidata.org/entity/Q253019,Point(7.70944 50.8614)
http://www.wikidata.org/entity/Q29878883	Weyerhof,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q1609470	Herbram-Wald,http://www.wikidata.org/entity/Q253019,Point(8.91667 51.6667)
http://www.wikidata.org/entity/Q19278906	Ehringhauser Heide,"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q350895",Point(7.55372222 51.19469444)
http://www.wikidata.org/entity/Q2234044	Schevensiepen,http://www.wikidata.org/entity/Q253019,Point(7.13055 51.2873)
http://www.wikidata.org/entity/Q1652202	Hüingsen,http://www.wikidata.org/entity/Q253019,Point(7.82361 51.4075)
http://www.wikidata.org/entity/Q3069	Bottrop,"http://www.wikidata.org/entity/Q1549591, http://www.wikidata.org/entity/Q1401585, http://www.wikidata.org/entity/Q22865",Point(6.922777777 51.524722222)
http://www.wikidata.org/entity/Q1549226	Großfastenrath,http://www.wikidata.org/entity/Q253019,Point(7.48611 51.1222)
http://www.wikidata.org/entity/Q2534779	Vossem,http://www.wikidata.org/entity/Q253019,Point(6.210513888 51.107697222)
http://www.wikidata.org/entity/Q2284388	Siepenbusch,http://www.wikidata.org/entity/Q253019,Point(6.07973 50.9391)
http://www.wikidata.org/entity/Q28182741	Unterheide,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q1762849	Schlich,http://www.wikidata.org/entity/Q253019,Point(6.403333333 50.800277777)
http://www.wikidata.org/entity/Q2194016	Türnich,http://www.wikidata.org/entity/Q253019,Point(6.745833333 50.865)
http://www.wikidata.org/entity/Q1573594	Hamlingdorf,http://www.wikidata.org/entity/Q253019,Point(8.30035 52.0946)
http://www.wikidata.org/entity/Q19288345	Kriel,"http://www.wikidata.org/entity/Q15284, http://www.wikidata.org/entity/Q253019",Point(6.9075 50.92694444)
